pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H4,H4,14,7,7,0.15143101975879716,50.0,1.3028620395175943,-1.0
AUDCHF,M,ALL,H4,H4,11,8,3,0.6190566523179958,72.72727272727273,1.2262028969372443,-1.0
AUDJPY,M,ALL,H4,H4,12,4,8,-0.23143947552914898,33.33333333333333,1.305681573412553,-1.0
AUDNZD,M,ALL,H4,H4,11,7,4,0.42932427641103654,63.63636363636363,1.2460810057887717,-1.0
AUDUSD,M,ALL,H4,H4,10,6,4,0.37653891856106136,60.0,1.2942315309351022,-1.0
CADCHF,M,ALL,H4,H4,9,8,1,1.0367120318729326,88.88888888888889,1.291301035857049,-1.0
CADJPY,M,ALL,H4,H4,7,5,2,0.7182593307075077,71.42857142857143,1.405563062990511,-1.0
CHFJPY,M,ALL,H4,H4,11,8,3,0.7588954897773942,72.72727272727273,1.418481298443917,-1.0
EURAUD,M,ALL,H4,H4,7,5,2,0.688064794771216,71.42857142857143,1.3632907126797025,-1.0
EURCAD,M,ALL,H4,H4,15,8,7,0.25674807357191604,53.333333333333336,1.3564026379473426,-1.0
EURCHF,M,ALL,H4,H4,12,8,4,0.49736216201005234,66.66666666666666,1.2460432430150785,-1.0
EURGBP,M,ALL,H4,H4,14,8,6,0.33903630096645837,57.14285714285714,1.343313526691302,-1.0
EURJPY,M,ALL,H4,H4,7,4,3,0.33573927620117044,57.14285714285714,1.3375437333520483,-1.0
EURNZD,M,ALL,H4,H4,11,8,3,0.6945502554279951,72.72727272727273,1.3300066012134932,-1.0
EURUSD,M,ALL,H4,H4,11,4,7,-0.2093772814171203,36.36363636363637,1.1742124761029191,-1.0
GBPAUD,M,ALL,H4,H4,8,4,4,0.11049605951734087,50.0,1.2209921190346817,-1.0
GBPCAD,M,ALL,H4,H4,11,8,3,0.7651737495331647,72.72727272727273,1.4271139056081017,-1.0
GBPCHF,M,ALL,H4,H4,11,6,5,0.2484268982285835,54.54545454545454,1.288782646752403,-1.0
GBPJPY,M,ALL,H4,H4,14,9,5,0.5621028495906017,64.28571428571429,1.429937766029825,-1.0
GBPNZD,M,ALL,H4,H4,12,6,6,0.11195836454663526,50.0,1.2239167290932704,-1.0
GBPUSD,M,ALL,H4,H4,17,12,5,0.6499259675865432,70.58823529411765,1.337395120747603,-1.0
NZDCAD,M,ALL,H4,H4,12,7,5,0.38665952837118733,58.333333333333336,1.3771306200648925,-1.0
NZDCHF,M,ALL,H4,H4,10,6,4,0.43843060984132276,60.0,1.397384349735538,-1.0
NZDJPY,M,ALL,H4,H4,11,4,7,-0.17771936334132094,36.36363636363637,1.2612717508113676,-1.0
NZDUSD,M,ALL,H4,H4,12,6,6,0.15796671909861784,50.0,1.3159334381972358,-1.0
USDCAD,M,ALL,H4,H4,10,5,5,0.154710575393123,50.0,1.309421150786246,-1.0
USDCHF,M,ALL,H4,H4,9,6,3,0.6599999999999999,66.66666666666666,1.49,-1.0
USDJPY,M,ALL,H4,H4,18,5,13,-0.3377303093395205,27.77777777777778,1.3841708863777265,-1.0
ALL,ALL,ALL,ALL,ALL,317,182,135,0.33780487700269146,57.413249211356465,1.3301326703838088,-1.0
