mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
3D,ALL,H12,H12,AUDCAD,long,2017-02-16,2017-02-21,1.00226,1.007635,0.00537500000000013,2017-02-16 22:00:00,2017-02-17 10:00:00,1.00226,1.00284,2017-02-24 10:00:00,1.00436,1.0130100000000002,0.9971524999999999,2017-02-27 22:00:00,1.0130100000000002,win,1.2001387443635467,wickdiffs_3D_H12_ALL_20260123_082331.csv,72.07500000000005,1.0
3D,ALL,H12,H12,AUDCAD,long,2018-01-22,2018-01-25,0.99143,0.99568,0.004249999999999976,2018-01-25 10:00:00,2018-01-25 22:00:00,0.99143,0.99164,2018-01-31 10:00:00,0.99203,0.99993,0.9861204545454545,2018-01-31 22:00:00,0.9861204545454545,loss,-1.0,wickdiffs_3D_H12_ALL_20260123_082331.csv,59.09545454545457,1.0
3D,ALL,H12,H12,AUDCAD,long,2018-12-06,2018-12-11,0.9567,0.96322,0.00651999999999997,2018-12-07 10:00:00,2018-12-09 22:00:00,0.9567,0.95754,2018-12-14 10:00:00,0.96046,0.9697399999999999,0.9538769696969697,2018-12-18 22:00:00,0.9697399999999999,win,1.4096851408580313,wickdiffs_3D_H12_ALL_20260123_082331.csv,65.83030303030299,1.0
3D,ALL,H12,H12,AUDCAD,long,2022-01-06,2022-01-11,0.90374,0.90935,0.005610000000000004,2022-01-11 22:00:00,2022-01-12 10:00:00,0.90374,0.90433,2022-01-14 10:00:00,0.90523,0.91496,0.8986997986577181,2022-01-18 10:00:00,0.8986997986577181,loss,-1.0,wickdiffs_3D_H12_ALL_20260123_082331.csv,55.43636363636364,1.0
3D,ALL,H12,H12,AUDCAD,long,2022-04-05,2022-04-08,0.93592,0.94178,0.005859999999999976,2022-04-10 21:00:00,2022-04-11 09:00:00,0.93592,0.93619,2022-04-13 09:00:00,0.93663,0.9476399999999999,0.9292407382550335,2022-04-17 21:00:00,0.9292407382550335,loss,-1.0,wickdiffs_3D_H12_ALL_20260123_082331.csv,67.06363636363642,1.0
3D,ALL,H12,H12,AUDCAD,long,2022-10-11,2022-10-14,0.86048,0.86607,0.005589999999999984,2022-10-14 09:00:00,2022-10-16 21:00:00,0.86053,0.86066,2022-10-19 21:00:00,0.86382,0.87166,0.856534696969697,2022-10-21 09:00:00,0.87166,win,1.076139176008147,wickdiffs_3D_H12_ALL_20260123_082331.csv,72.8530303030303,1.0
3D,ALL,H12,H12,AUDCAD,long,2024-10-11,2024-10-16,0.91614,0.9234,0.007260000000000044,2024-10-16 09:00:00,2024-10-16 21:00:00,0.91614,0.91639,2024-10-23 09:00:00,0.91792,0.93066,0.9093696644295302,2024-11-05 22:00:00,0.9093696644295302,loss,-1.0,wickdiffs_3D_H12_ALL_20260123_082331.csv,60.83333333333339,1.0
3D,ALL,H12,H12,AUDCAD,short,2015-04-16,2015-04-21,0.9449,0.956915,0.012014999999999998,2015-04-21 21:00:00,2015-04-22 09:00:00,0.95388,0.954485,2015-04-26 21:00:00,0.950955,0.932885,0.9630825167785235,2015-04-28 09:00:00,0.9630825167785235,loss,-1.0,wickdiffs_3D_H12_ALL_20260123_082331.csv,100.0227272727274,1.0
3D,ALL,H12,H12,AUDCAD,short,2015-12-08,2015-12-11,0.991905,0.998185,0.006279999999999952,2015-12-14 10:00:00,2015-12-14 22:00:00,0.998005,0.998185,2015-12-16 10:00:00,0.996735,0.9856250000000001,1.0053710606060606,2015-12-21 22:00:00,1.0053710606060606,loss,-1.0,wickdiffs_3D_H12_ALL_20260123_082331.csv,86.36060606060605,1.0
3D,ALL,H12,H12,AUDCAD,short,2021-11-12,2021-11-17,0.91732,0.92308,0.005759999999999987,2021-11-17 22:00:00,2021-11-18 10:00:00,0.91856,0.91908,2021-11-22 10:00:00,0.91764,0.91156,0.923656,2021-11-24 10:00:00,0.91156,win,1.0106382978723325,wickdiffs_3D_H12_ALL_20260123_082331.csv,53.82272727272734,1.0
