mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
W,INNER,H4,H12,AUDCAD,long,2017-05-01,2017-05-08,1.00181,1.01267,0.01085999999999987,2017-05-11 13:00:00,2017-05-11 17:00:00,1.00802,1.00942,2017-05-15 21:00:00,1.010315,1.0235299999999998,0.9985567727272728,2017-05-31 21:00:00,0.9985567727272728,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,117.58227272727282,1.7
W,INNER,H4,H12,AUDCAD,long,2018-12-31,2019-01-07,0.90969,0.95127,0.04157999999999995,2019-01-04 10:00:00,2019-01-04 14:00:00,0.94515,0.94524,2019-01-24 22:00:00,0.94609,0.9928499999999999,0.905532,2019-07-30 09:00:00,0.905532,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,119.92318181818186,1.7
W,INNER,H4,H12,AUDCAD,short,2015-06-29,2015-07-06,0.94549,0.96648,0.020989999999999953,2015-07-01 21:00:00,2015-07-02 01:00:00,0.96357,0.963945,2015-07-21 09:00:00,0.960535,0.9245000000000001,0.9847195637583892,2015-09-03 09:00:00,0.9245000000000001,win,1.49,wickdiffs_W_H4_INNER_20260102_165320.csv,159.36234848484844,1.7
W,INNER,H4,H12,AUDCAD,short,2017-06-05,2017-06-12,1.01406,1.02114,0.007079999999999975,2017-06-07 13:00:00,2017-06-07 17:00:00,1.021,1.02114,2018-03-13 21:00:00,1.020725,1.00698,1.0317589242424243,2018-03-19 09:00:00,1.00698,win,1.245703676952221,wickdiffs_W_H4_INNER_20260102_165320.csv,110.33924242424234,1.7
W,INNER,H4,H12,AUDCAD,short,2018-06-04,2018-06-11,0.98231,0.99346,0.011149999999999993,2018-06-06 17:00:00,2018-06-06 21:00:00,0.993,0.99346,2018-06-22 09:00:00,0.98718,0.97116,0.9979316778523489,2018-06-29 09:00:00,0.97116,win,1.49,wickdiffs_W_H4_INNER_20260102_165320.csv,99.2101515151515,1.7
W,INNER,H4,H12,AUDCAD,short,2020-03-02,2020-03-09,0.89091,0.90604,0.015129999999999977,2020-03-10 05:00:00,2020-03-10 09:00:00,0.89936,0.8995,2020-04-21 21:00:00,0.89716,0.87578,0.9172513863636363,2020-05-20 09:00:00,0.9172513863636363,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,200.91386363636354,1.7
W,INNER,H4,H12,AUDCAD,short,2022-03-28,2022-04-04,0.93846,0.95162,0.01316000000000006,2022-04-06 21:00:00,2022-04-07 01:00:00,0.94304,0.94408,2022-04-12 09:00:00,0.94239,0.9252999999999999,0.9538597986577181,2022-04-21 09:00:00,0.9252999999999999,win,1.49,wickdiffs_W_H4_INNER_20260102_165320.csv,112.99060606060614,1.7
W,INNER,H4,H12,AUDCAD,short,2022-10-24,2022-10-31,0.87258,0.8834,0.01081999999999994,2022-10-27 01:00:00,2022-10-27 05:00:00,0.88237,0.88319,2022-11-10 10:00:00,0.88173,0.8617600000000001,0.8951326845637584,2022-11-14 22:00:00,0.8951326845637584,loss,-1.0,wickdiffs_W_H4_INNER_20260102_165320.csv,129.2743939393941,1.7
W,INNER,H4,H12,AUDCAD,short,2023-01-09,2023-01-16,0.93443,0.94449,0.010060000000000069,2023-01-18 10:00:00,2023-01-18 14:00:00,0.94314,0.94449,2023-01-24 10:00:00,0.94188,0.9243699999999999,0.9567303787878788,2023-02-06 10:00:00,0.9243699999999999,win,1.179094503252145,wickdiffs_W_H4_INNER_20260102_165320.csv,148.50378787878793,1.7
W,INNER,H4,H12,AUDCHF,long,2017-01-23,2017-01-30,0.74796,0.754215,0.0062550000000000106,2017-01-31 22:00:00,2017-02-01 02:00:00,0.74796,0.74874,2017-03-27 09:00:00,0.750675,0.76047,0.7405998333333333,2017-03-28 21:00:00,0.76047,win,0.972192354138061,wickdiffs_W_H4_INNER_20260102_165320.csv,100.75166666666676,1.7
