mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,wickdiff_file,dyn_min_sl_pips,VOL
M,OUTSIDE,H4,H4,AUDCAD,short,2021-08-02,2021-09-01,0.9229,0.93769,0.01478999999999997,2021-09-20 17:00:00,2021-09-20 21:00:00,0.9304,0.9308,2021-10-26 05:00:00,0.9284,0.9081100000000001,0.9448555,2021-11-25 22:00:00,0.9081100000000001,win,1.2330223937285352,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,164.55500000000006,3.1
M,OUTSIDE,H4,H4,AUDCHF,long,2016-02-01,2016-03-01,0.67534,0.71296,0.03761999999999999,2016-02-29 22:00:00,2016-03-01 02:00:00,0.70936,0.70942,2016-05-09 13:00:00,0.710165,0.75058,0.671578,2016-07-12 09:00:00,0.75058,win,1.0473734677482038,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,312.5662878787879,3.1
M,OUTSIDE,H4,H4,AUDCHF,long,2019-08-01,2019-09-02,0.65006,0.66682,0.016759999999999997,2019-09-03 09:00:00,2019-09-03 13:00:00,0.66514,0.6653,2019-10-01 13:00:00,0.66624,0.68358,0.648384,2019-10-31 01:00:00,0.68358,win,0.9711021505376243,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,168.01015151515173,3.1
M,OUTSIDE,H4,H4,AUDCHF,short,2018-04-02,2018-05-01,0.74612,0.75834,0.012220000000000009,2018-05-25 05:00:00,2018-05-25 09:00:00,0.75326,0.75388,2018-06-04 05:00:00,0.75253,0.7339,0.7708632121212121,2018-06-19 05:00:00,0.7339,win,1.0161885367837153,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,183.33212121212134,3.1
M,OUTSIDE,H4,H4,AUDCHF,short,2020-06-01,2020-07-01,0.65395,0.67434,0.02039000000000002,2020-07-22 09:00:00,2020-07-22 13:00:00,0.66733,0.66872,2020-08-31 13:00:00,0.66722,0.63356,0.6898106040268457,2021-01-14 10:00:00,0.6898106040268457,loss,-1.0,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,193.55363636363637,3.1
M,OUTSIDE,H4,H4,AUDCHF,short,2022-03-01,2022-04-01,0.6906,0.70946,0.018859999999999988,2022-04-29 09:00:00,2022-04-29 13:00:00,0.69718,0.69732,2022-05-03 01:00:00,0.6952,0.67174,0.7158757575757576,2022-06-17 09:00:00,0.67174,win,1.134662172065076,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,206.7575757575757,3.1
M,OUTSIDE,H4,H4,AUDCHF,short,2023-06-01,2023-07-03,0.59614,0.61691,0.020769999999999955,2023-07-06 05:00:00,2023-07-06 09:00:00,0.59899,0.60001,2024-04-04 09:00:00,0.5986,0.57537,0.618987,2024-04-19 01:00:00,0.57537,win,1.1394516113209423,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,116.8910606060605,3.1
M,OUTSIDE,H4,H4,AUDCHF,short,2025-01-01,2025-02-03,0.56383,0.57628,0.012449999999999961,2025-02-26 06:00:00,2025-02-26 10:00:00,0.56602,0.56698,2025-03-06 02:00:00,0.56456,0.5513800000000001,0.5782455757575757,2025-03-10 21:00:00,0.5513800000000001,win,0.9630577648663387,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,136.85575757575756,3.1
M,OUTSIDE,H4,H4,AUDJPY,long,2017-08-01,2017-09-01,85.454,87.385,1.9310000000000116,2017-09-08 17:00:00,2017-09-10 21:00:00,86.676,86.8505,2017-10-30 13:00:00,86.858,89.31600000000002,84.54637727272728,2017-11-19 22:00:00,84.54637727272728,loss,-1.0,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,231.16227272727252,3.1
M,OUTSIDE,H4,H4,AUDJPY,short,2018-05-01,2018-06-01,82.349,84.538,2.188999999999993,2018-06-14 09:00:00,2018-06-14 13:00:00,83.364,83.375,2018-07-12 13:00:00,83.336,80.16000000000001,85.67050909090909,2018-08-13 01:00:00,80.16000000000001,win,1.3604573279957572,wickdiffs_M_H4_OUTSIDE_20260102_165320.csv,233.4509090909092,3.1
